seccion_censal;cod_pos;cod_ine
3305901002;33891;33059
3305901002;33866;33059
3305903001;33891;33059
3305903001;33782;33059
3305903001;33867;33059
3305903001;33781;33059
3305904001;33848;33059
3305904001;33850;33059
3305904001;33859;33059
3305904001;33869;33059
3305904001;33858;33059
3305904001;33857;33059
3305904001;33868;33059
3306001001;33950;33060
3306001002;33950;33060
3306001003;33950;33060
3306001003;33959;33060
3306001003;33957;33060
3306001004;33958;33060
3306001004;33950;33060
3306002001;33960;33060
3306002003;33960;33060
3306004001;33940;33060
3306004002;33940;33060
3306004003;33940;33060
3306004003;33950;33060
3306004004;33940;33060
3306004005;33947;33060
3306004005;33948;33060
3306004005;33946;33060
3306004005;33945;33060
3306004008;33940;33060
3306005001;33946;33060
3306101001;33777;33061
3306201001;33776;33062
3306201001;33779;33062
3306301001;33774;33063
3306401001;33115;33064
3306501001;33518;33065
3306601001;33189;33066
3306601002;33518;33066
3306601002;33519;33066
3306601002;33938;33066
3306601003;33936;33066
3306601005;33188;33066
3306601005;33429;33066
3306601007;33186;33066
3306601008;33519;33066
3306601009;33519;33066
3306601010;33519;33066
3306601011;33510;33066
3306601012;33187;33066
3306601012;33186;33066
3306601013;33518;33066
3306601014;33518;33066
3306601014;33010;33066
3306601015;33518;33066
3306601015;33199;33066
3306601016;33580;33066
3306601017;33199;33066
3306601018;33420;33066
3306601019;33420;33066
3306601020;33420;33066
3306601021;33420;33066
3306601022;33510;33066
3306601023;33510;33066
3306601024;33510;33066
3306601025;33510;33066
3306601026;33936;33066
3306601026;36936;33066
3306601027;33938;33066
3306601028;33937;33066
3306601028;33938;33066
3306601028;33519;33066
3306601029;33429;33066
3306601030;33186;33066
3306601030;33937;33066
3306601031;33510;33066
3306601032;33420;33066
3306601033;33420;33066
3306601034;33429;33066
3306601035;33420;33066
3306601036;33420;33066
3306601037;33510;33066
3306601038;33420;33066
3306601039;33429;33066
3306601040;33429;33066
3306601041;33510;33066
3306601042;33186;33066
3306601042;33187;33066
3306601042;33519;33066
3306701001;33993;33067
3306801001;33840;33068
3306801001;33841;33068
3306801001;33842;33068
3306901001;33126;33069
3306901002;33126;33069
3306901002;33458;33069
3306901002;33127;33069
3306901004;33125;33069
3306901004;33458;33069
3306901005;33126;33069
3306901005;33125;33069
3307001001;33740;33070
3307001002;33746;33070
3307001002;33476;33070
3307001002;33747;33070
3307001002;33740;33070
3307001003;33747;33070
3307001003;33749;33070
3307101001;33775;33071
3307201001;33111;33072
3307201001;33110;33072
3307201003;33111;33072
3307301001;33870;33073
3307301001;33879;33073
3307301002;33870;33073
3307301003;33876;33073
3307301003;33870;33073
3307301003;33879;33073
3307301004;33879;33073
3307301004;33877;33073
3307301004;33876;33073
3307301007;33875;33073
3307301007;33878;33073
3307301008;33874;33073
3307301008;33878;33073
3307301010;33874;33073
3307301010;33878;33073
3307301011;33874;33073
3307301011;33873;33073
3307301011;33877;33073
3307401001;33779;33074
3307401001;33770;33074
3307401002;33779;33074
3307401002;33770;33074
3307401003;33778;33074
3307401003;33776;33074
3307401003;33779;33074
3307501001;33777;33075
3307601001;33300;33076
3307601002;33310;33076
3307601002;33300;33076
3307601003;33300;33076
3307601003;33311;33076
3307601004;33311;33076
3307601004;33300;33076
3307601005;33300;33076
3307602001;33311;33076
3307602001;33310;33076
3307602001;33317;33076
3307602001;33326;33076
3307603001;33312;33076
3307603001;33313;33076
3307603001;33318;33076
3307604001;33316;33076
3307604001;33311;33076
3307605001;33315;33076
3307605002;33314;33076
3307605002;33315;33076
3307605003;33314;33076
3307606001;33314;33076
3307606003;33314;33076
3307701001;33718;33077
3307701001;33717;33077
3307801001;33826;33078
3400101001;34338;34001
3400301001;34491;34003
3400401001;34800;34004
3400401002;34800;34004
3400402001;34800;34004
3400402002;34800;34004
3400402003;34800;34004
3400402003;34810;34004
3400403001;34810;34004
3400403001;34811;34004
3400403001;34486;34004
3400403001;34815;34004
3400403001;34492;34004
3400403001;34813;34004
3400501001;34480;34005
3400501001;34487;34005
3400501001;34492;34005
3400601001;34219;34006
3400901001;34429;34009
3401001001;34191;34010
3401001001;34160;34010
3401001001;34159;34010
3401101001;34420;34011
3401101001;34419;34011
3401201001;34248;34012
3401501001;34449;34015
3401701001;34450;34017
3401701001;34490;34017
3401801001;34191;34018
3401901001;34338;34019
3402001001;34473;34020
3402201001;34240;34022
3402201001;34249;34022
3402301001;34200;34023
3402301001;34208;34023
3402301002;34200;34023
3402301003;34200;34023
3402301005;34200;34023
3402301006;34200;34023
3402401001;34305;34024
3402501001;34477;34025
3402701001;34820;34027
3402701001;34828;34027
3402701001;34829;34027
3402801001;34406;34028
3402901001;34310;34029
3403101001;34304;34031
3403201001;39250;34032
3403201001;34814;34032
3403301001;34305;34033
3403401001;34468;34034
3403501001;34349;34035
3403601001;34829;34036
3403701001;34473;34037
3403701001;34470;34037
3403801001;34116;34038
3403901001;34129;34039
3404101001;34407;34041
3404201001;34129;34042
3404501001;34305;34045
3404601001;34309;34046
3404701001;34120;34047
3404701001;34131;34047
3404701002;34120;34047
3404801001;34306;34048
3404901001;34859;34049
3404901001;34850;34049
3404901001;34858;34049
3405001001;34246;34050
3405101001;34219;34051
3405201001;34478;34052
3405301001;34305;34053
3405501001;34309;34055
3405601001;34840;34056
3405601002;34840;34056
3405601003;34846;34056
3405601003;34839;34056
3405601003;34488;34056
3405601003;34844;34056
3405601003;34486;34056
3405701001;34218;34057
3405801001;34247;34058
3405901001;34320;34059
3406001001;34248;34060
3406001001;34258;34060
3406101001;34407;34061
3406101001;34406;34061
3406201001;34882;34062
3406201001;34470;34062
3406201001;34878;34062
3406301001;34259;34063
3406601001;34219;34066
3406701001;34404;34067
3406701001;34484;34067
3406701001;34844;34067
3406801001;34406;34068
3406901001;34210;34069
3406901002;34210;34069
3406901002;34208;34069
3407001001;34248;34070
3407101001;34491;34071
3407101001;34405;34071
3407201001;34306;34072
3407301001;34889;34073
3407401001;34440;34074
3407601001;34337;34076
3407701001;34419;34077
3407901001;34192;34079
3408001001;34880;34080
3408001002;34880;34080
3408001003;34880;34080
3408001003;34879;34080
3408002001;34880;34080
3408002002;34880;34080
3408002003;34880;34080
3408002003;34882;34080
3408002003;34889;34080
3408101001;34306;34081
3408201001;34247;34082
3408301001;34400;34083
3408301002;34400;34083
3408301002;34405;34083
3408301002;34406;34083
3408401001;34259;34084
3408601001;34209;34086
3408701001;34249;34087
3408801001;34419;34088
3408901001;34468;34089
3409101001;34347;34091
3409101001;34349;34091
3409201001;34468;34092
3409301001;34485;34093
3409401001;34347;34094
3409601001;34449;34096
3409801001;34220;34098
3409901001;34429;34099
3410001001;34889;34100
3410101001;34469;34101
3410201001;34170;34102
3410301001;34306;34103
3410401001;34467;34104
3410601001;34305;34106
3410701001;34485;34107
3410801001;34410;34108
3410801001;34419;34108
3410901001;34349;34109
3411001001;34839;34110
3411201001;34128;34112
3411301001;34407;34113
3411401001;34485;34114
3411401001;34486;34114
3411401001;34488;34114
3411601001;34468;34116
3412001001;34001;34120
3412001001;34002;34120
3412001003;34002;34120
3412001003;34001;34120
3412001004;34002;34120
3412001005;34002;34120
3412001005;34001;34120
3412002001;34005;34120
3412002001;34001;34120
3412002002;34005;34120
3412002002;34001;34120
3412002003;34005;34120
3412002003;34006;34120
3412002003;34191;34120
3412003001;34001;34120
3412003002;34001;34120
3412003004;34001;34120
3412003004;34005;34120
3412003005;34005;34120
3412003005;34001;34120
3412004001;34005;34120
3412004001;34001;34120
3412004002;34005;34120
3412004003;34005;34120
3412004004;34005;34120
3412004004;34003;34120
3412004005;34005;34120
3412004006;34005;34120
3412004007;34005;34120
3412004008;34005;34120
3412004009;34005;34120
3412005001;34005;34120
3412005001;34002;34120
3412005002;34002;34120
3412005003;34002;34120
3412005003;34001;34120
3412005004;34003;34120
3412005005;34003;34120
3412005006;34001;34120
3412005007;34003;34120
3412005008;34003;34120
3412005009;34003;34120
3412005010;34004;34120
3412005010;34003;34120
3412005011;34003;34120
3412005011;34004;34120
3412005012;34003;34120
3412005013;34003;34120
3412005013;34004;34120
3412005014;34003;34120
3412005014;34004;34120
3412005015;34003;34120
3412006001;34003;34120
3412006002;34003;34120
3412006003;34003;34120
3412006003;34005;34120
3412006003;34006;34120
3412006004;34003;34120
3412006006;34003;34120
3412006007;34003;34120
3412007001;34002;34120
3412007001;34004;34120
3412007002;34004;34120
3412007003;34004;34120
3412007004;34004;34120
3412007005;34002;34120
3412007005;34004;34120
3412007006;34004;34120
3412007006;34002;34120
3412007007;34004;34120
3412007008;34004;34120
3412007009;34004;34120
3412007010;34004;34120
3412007011;34004;34120
3412007011;34002;34120
3412007012;34004;34120
3412007013;34002;34120
3412007013;34004;34120
3412007014;34004;34120
3412007014;34002;34120
3412007015;34004;34120
3412007016;34004;34120
3412007017;34004;34120
3412007018;34004;34120
3412007019;34004;34120
3412007020;34004;34120
3412101001;34257;34121
3412201001;34407;34122
3412301001;34300;34123
3412301002;34300;34123
3412401001;34485;34124
3412501001;34170;34125
3412601001;34116;34126
3412601001;34113;34126
3412701001;34429;34127
3412701001;34310;34127
3412901001;34111;34129
3412901001;34110;34129
3413001001;34430;34130
3413101001;34347;34131
3413201001;34449;34132
3413301001;34219;34133
3413401001;34846;34134
3413501001;34813;34135
3413501001;34814;34135
3413501001;34811;34135
3413501001;34815;34135
3413601001;34111;34136
3413701001;34347;34137
3413901001;34486;34139
3414001001;34470;34140
3414101001;34250;34141
3414301001;34114;34143
3414301001;34128;34143
3414601001;34208;34146
3414601001;34468;34146
3414701001;34126;34147
3414901001;34469;34149
3415101001;34878;34151
3415101001;34870;34151
3415101001;34874;34151
3415201001;34447;34152
3415401001;34407;34154
3415501001;34429;34155
3415601001;34309;34156
3415701001;34100;34157
3415701002;34100;34157
3415701002;34111;34157
3415701003;34117;34157
3415701003;34115;34157
3415701003;34100;34157
3415801001;34828;34158
3415801001;34830;34158
3415801001;34810;34158
3415901001;34429;34159
3416001001;34839;34160
3416001001;34828;34160
3416101001;34491;34161
3416301001;34127;34163
3416501001;34347;34165
3416701001;34191;34167
3416801001;34405;34168
3416801001;34491;34168
3416901001;34112;34169
3417001001;34486;34170
3417101001;34869;34171
3417101001;34879;34171
3417101001;34870;34171
3417101001;34884;34171
3417101001;34878;34171
3417401001;34490;34174
3417501001;34128;34175
3417601001;34407;34176
3417701001;34209;34177
3417801001;34257;34178
3417901001;34473;34179
3418001001;34439;34180
3418101001;34209;34181
3418201001;34230;34182
3418401001;34305;34184
3418501001;34844;34185
3418501001;34887;34185
3418601001;34465;34186
3418901001;34239;34189
3419001001;34473;34190
3419001001;34115;34190
3419201001;34127;34192
3419601001;34209;34196
3419901001;34886;34199
3419901002;34888;34199
3419901002;34889;34199
3419901002;34886;34199
3420101001;34219;34201
3420201001;34475;34202
3420401001;34349;34204
3420401001;34348;34204
3420501001;34247;34205
3420601001;34349;34206
3420601001;34340;34206
3420801001;34475;34208
3421001001;34257;34210
3421101001;34491;34211
3421101001;34469;34211
3421301001;34259;34213
3421401001;34889;34214
3421501001;34449;34215
3421601001;34347;34216
3421701001;34419;34217
3421801001;34111;34218
3421801001;34113;34218
3421801001;34112;34218
3422001001;34170;34220
3422101001;34239;34221
3422201001;34407;34222
3422201001;34409;34222
3422201001;34408;34222
3422301001;34126;34223
3422401001;34309;34224
3422501001;34190;34225
3422501002;34190;34225
3422501003;34190;34225
3422501004;34190;34225
3422701001;34309;34227
3422801001;34477;34228
3422901001;34491;34229
3423001001;34447;34230
3423101001;34113;34231
3423101001;34116;34231
3423201001;34350;34232
3423301001;34132;34233
3423401001;34475;34234
3423601001;34129;34236
3423701001;34192;34237
3423701001;34170;34237
3423801001;34249;34238
3424001001;34305;34240
3424101001;34466;34241
3424201001;34257;34242
3424301001;34131;34243
3424501001;34111;34245
3424501001;34112;34245
3424601001;34449;34246
3490101001;34469;34901
3490101001;34460;34901
3490201001;34307;34902
3490301001;34127;34903
3490301001;34128;34903
3490301001;34477;34903
3490301001;34118;34903
3490401001;34849;34904
3490401001;34847;34904
3490401001;34848;34904
3490401001;34487;34904
3500101001;35480;35001
3500101001;35489;35001
3500101002;35480;35001
3500101003;35489;35001
3500101003;35480;35001
3500101004;35480;35001
3500101004;35489;35001
3500101005;35480;35001
3500101005;35489;35001
3500201001;35260;35002
3500201002;35260;35002
3500201003;35118;35002
3500201003;35260;35002
3500201004;35260;35002
3500201004;35118;35002
3500201004;35269;35002
3500201005;35118;35002
3500201005;35119;35002
3500201006;35118;35002
3500201007;35260;35002
3500201008;35260;35002
3500201008;35270;35002
3500201009;35118;35002
3500201010;35118;35002
3500201011;35118;35002
3500201012;35118;35002
3500201013;35269;35002
3500201014;35260;35002
3500201015;35118;35002
3500201016;35118;35002
3500201017;35118;35002
3500201017;35260;35002
3500201018;35118;35002
3500201019;35118;35002
3500201020;35118;35002
3500201021;35260;35002
3500201022;35118;35002
3500201023;35118;35002
3500301001;35630;35003
3500301001;35638;35003
3500301002;35638;35003
3500301002;35630;35003
3500301003;35630;35003
3500301003;35610;35003
3500301004;35630;35003
3500301004;35610;35003
3500301005;35630;35003
3500301005;35639;35003
3500301005;35369;35003
3500301005;35638;35003
3500401001;35500;35004
3500401002;35500;35004
3500401003;35500;35004
3500401004;35500;35004
3500401005;35500;35004
3500401006;35500;35004
3500401007;35500;35004
3500401008;35500;35004
3500401009;35500;35004
3500401010;35500;35004
3500401011;35500;35004
3500401012;35500;35004
3500402001;35500;35004
3500402002;35500;35004
3500402003;35500;35004
3500402004;35500;35004
3500402005;35500;35004
3500402006;35500;35004
3500402007;35500;35004
3500402008;35500;35004
3500402009;35500;35004
3500402010;35500;35004
3500402011;35500;35004
3500402012;35500;35004
3500402013;35500;35004
3500402014;35500;35004
3500402015;35500;35004
3500402016;35500;35004
3500402017;35500;35004
3500402018;35500;35004
3500402019;35500;35004
3500402020;35500;35004
3500501001;35350;35005
3500601001;35400;35006
3500601002;35400;35006
3500601003;35400;35006
3500601004;35400;35006
3500601005;35400;35006
3500602001;35400;35006
3500602002;35400;35006
3500602003;35400;35006
3500603001;35413;35006
3500603001;35418;35006
3500603002;35414;35006
3500603003;35414;35006
3500603004;35414;35006
3500604001;35415;35006
3500604002;35415;35006
3500604003;35413;35006
3500604004;35415;35006
3500605001;35411;35006
3500605002;35411;35006
3500605003;35411;35006
3500605004;35411;35006
3500605005;35411;35006
3500605006;35411;35006
3500605006;35415;35006
3500606001;35412;35006
3500606002;35412;35006
3500606003;35412;35006
3500607001;35413;35006
3500607001;35412;35006
3500607002;35413;35006
3500701001;35637;35007
3500801001;35430;35008
3500801001;35432;35008
3500801002;35430;35008
3500802001;35432;35008
3500802001;35435;35008
3500802001;35430;35008
3500803001;35431;35008
3500803001;35432;35008
3500803001;35430;35008
3500803002;35431;35008
3500803002;35430;35008
3500804001;35432;35008
3500804001;35430;35008
3500804002;35432;35008
3500804002;35435;35008
3500804002;35430;35008
3500901001;35460;35009
3500901001;35640;35009
3500901002;35460;35009
3500901003;35460;35009
3500901004;35460;35009
3500901005;35460;35009
3500901006;35469;35009
3500901006;35460;35009
3500901007;35488;35009
3500901007;35460;35009
3500901008;35488;35009
3500901008;35460;35009
3500901009;35488;35009
3500901009;35460;35009
3500901009;35468;35009
3500901009;35420;35009
3500901010;35488;35009
3500901010;35188;35009
3500901010;35468;35009
3500901010;35460;35009
3500901011;35468;35009
3500901011;35460;35009
3500901011;35640;35009
3500901013;35460;35009
3500901014;35460;35009
3500901015;35469;35009
3500901015;35488;35009
3500901015;35460;35009
3500901016;35488;35009
3500901016;35460;35009
3500901017;35488;35009
3500901017;35460;35009
3501001001;35520;35010
3501001001;35542;35010
3501001002;35541;35010
3501001002;35543;35010
3501001003;35542;35010
3501001003;35543;35010
3501001003;35541;35010
3501001004;35542;35010
3501101001;35250;35011
3501101002;35250;35011
3501101002;35259;35011
3501101003;35250;35011
3501101004;35250;35011
3501101004;35240;35011
3501101004;35000;35011
3501101005;35250;35011
3501101006;35250;35011
3501101007;35250;35011
3501101007;35259;35011
3501102001;35250;35011
3501102002;35250;35011
3501102003;35250;35011
3501103001;35240;35011
3501103001;35214;35011
3501103001;35425;35011
3501103002;35240;35011
3501103003;35240;35011
3501103004;35259;35011
3501103004;35000;35011
3501103005;35240;35011
3501103006;35240;35011
3501103007;35240;35011
3501103008;35259;35011
3501103008;35240;35011
3501201001;35149;35012
3501201001;35140;35012
3501201002;35139;35012
3501201002;35138;35012
3501201002;35149;35012
3501201003;35149;35012
3501201003;35140;35012
3501202001;35138;35012
3501202001;35130;35012
3501202002;35130;35012
3501203001;35120;35012
3501203002;35120;35012
3501204001;35120;35012
3501204002;35129;35012
3501204002;35120;35012
3501204003;35120;35012
3501205001;35128;35012
3501301001;35420;35013
3501301001;35421;35013
3501301002;35422;35013
3501301002;35423;35013
3501301003;35422;35013
3501301004;35422;35013
3501301004;35413;35013
3501301005;35423;35013
3501301006;35423;35013
3501301006;35421;35013
3501401001;35649;35014
3501401001;35640;35014
3501401001;35650;35014
3501401001;35469;35014
3501401002;35640;35014
3501401002;35649;35014
3501401002;35469;35014
3501401003;35660;35014
3501401003;35650;35014
3501401004;35660;35014
3501401005;35650;35014
3501401005;35660;35014
3501401005;35627;35014
3501401006;35660;35014
3501401006;35640;35014
3501401007;35660;35014
3501401008;35660;35014
3501401009;35660;35014
3501401010;35660;35014
3501401010;03660;35014
3501501001;35628;35015
3501501001;35625;35015
3501501001;35627;35015
3501502001;35627;35015
3501502001;35628;35015
3501503001;35627;35015
3501503002;35627;35015
3501504001;35626;35015
3501504001;35625;35015
3501504002;35625;35015
3501504003;35625;35015
3501504004;35625;35015
3501504005;35625;35015
3501504006;35625;35015
3501504006;35626;35015
3501601001;35001;35016
3501601001;35015;35016
3501601003;35001;35016
3501601004;35001;35016
3501601005;35001;35016
3501601005;35015;35016
3501601006;35016;35016
3501601007;35016;35016
3501601008;35016;35016
3501601010;35016;35016
3501601010;35015;35016
3501601011;35016;35016
3501601012;35016;35016
3501601013;35016;35016
3501601014;35016;35016
3501601015;35015;35016
3501601015;35001;35016
3501601017;35015;35016
3501601018;35015;35016
3501601019;35015;35016
3501601020;35015;35016
3501601021;35015;35016
3501601023;35015;35016
3501601023;35016;35016
3501601024;35016;35016
3501601025;35016;35016
3501601026;35016;35016
3501601027;35016;35016
3501601029;35016;35016
3501601030;35016;35016
3501601031;35016;35016
3501601031;35018;35016
3501601032;35016;35016
3501601033;35016;35016
3501601034;35016;35016
3501601035;35016;35016
3501601036;35016;35016
3501601037;35016;35016
3501601038;35016;35016
3501601039;35015;35016
3501601040;35015;35016
3501601040;35016;35016
3501601041;35015;35016
3501601042;35015;35016
3501601043;35015;35016
3501601044;35016;35016
3501601045;35015;35016
3501601046;35018;35016
3501601046;35017;35016
3501601047;35017;35016
3501601048;35017;35016
3501601049;35017;35016
3501601050;35015;35016
3501601050;35017;35016
3501601051;35015;35016
3501601052;35015;35016
3501601053;35015;35016
3501601054;35015;35016
3501601054;35016;35016
3501601054;35010;35016
3501601054;35017;35016
3501601055;35017;35016
3501601056;35017;35016
3501601057;35016;35016
3501601057;35019;35016
3501601058;35229;35016
3501601058;35016;35016
3501601058;35017;35016
3501601059;35229;35016
3501601059;35017;35016
3501601060;35229;35016
3501601060;35016;35016
3501601060;35220;35016
3501601060;35017;35016
3501601061;35220;35016
3501601061;35017;35016
3501601062;35220;35016
3501601063;35220;35016
3501602001;35002;35016
3501602002;35002;35016
3501602003;35002;35016
3501602004;35003;35016
3501602004;35002;35016
3501602005;35002;35016
3501602005;35014;35016
3501602006;35001;35016
3501602006;35002;35016
3501602006;35014;35016
3501602007;35014;35016
3501602009;35014;35016
3501602010;35014;35016
3501602010;35015;35016
3501602011;35014;35016
3501602011;35001;35016
3501602012;35014;35016
3501602013;35014;35016
3501602014;35014;35016
3501602015;35014;35016
3501602016;35013;35016
3501602016;35014;35016
3501602018;35014;35016
3501602019;35014;35016
3501602020;35013;35016
3501602021;35013;35016
3501602022;35013;35016
3501602023;35013;35016
3501602025;35013;35016
3501602026;35013;35016
3501602026;35019;35016
3501602027;35014;35016
3501602028;35002;35016
3501602029;35014;35016
3501602030;35013;35016
3501602032;35013;35016
3501602033;35003;35016
3501602033;35014;35016
3501602033;35004;35016
3501602034;35003;35016
3501602035;35003;35016
3501602036;35003;35016
3501602037;35003;35016
3501602037;35004;35016
3501602038;35004;35016
3501602038;35003;35016
3501602039;35004;35016
3501602039;35003;35016
3501602040;35004;35016
3501602041;35004;35016
3501602041;35003;35016
3501602042;35004;35016
3501602042;35003;35016
3501602043;35004;35016
3501602044;35004;35016
3501602045;35004;35016
3501602046;35004;35016
3501602047;35004;35016
3501602048;35004;35016
3501602049;35004;35016
3501602049;35005;35016
3501602050;35004;35016
3501602051;35005;35016
3501602052;35005;35016
3501602053;35006;35016
3501602053;35005;35016
3501602054;35006;35016
3501602054;35005;35016
3501602055;35006;35016
3501602056;35006;35016
3501602057;35006;35016
3501602058;35006;35016
3501602059;35006;35016
3501602061;35006;35016
3501602064;35006;35016
3501602064;35007;35016
3501602065;35014;35016
3501603001;35008;35016
3501603002;35008;35016
3501603002;35007;35016
3501603003;35007;35016
3501603003;35008;35016
3501603004;35007;35016
3501603005;35007;35016
3501603006;35007;35016
3501603007;35007;35016
3501603008;35010;35016
3501603008;35007;35016
3501603009;35010;35016
3501603009;35007;35016
3501603010;35010;35016
3501603011;35010;35016
3501603012;35010;35016
3501603013;35010;35016
3501603014;35010;35016
3501603015;35010;35016
3501603016;35010;35016
3501603017;35010;35016
3501603018;35010;35016
3501603019;35010;35016
3501603020;35010;35016
3501603021;35010;35016
3501603022;35010;35016
3501603023;35010;35016
3501603024;35009;35016
3501603024;35008;35016
3501603025;35009;35016
3501603026;35009;35016
3501603027;35009;35016
3501603028;35009;35016
3501603028;35008;35016
3501603029;35009;35016
3501603029;35008;35016
3501603030;35009;35016
3501603031;35009;35016
3501603032;35009;35016
3501603033;35009;35016
3501603034;35009;35016
3501603035;35009;35016
3501603036;35009;35016
3501603037;35009;35016
3501603037;35008;35016
3501603038;35009;35016
3501603038;35008;35016
3501603040;35008;35016
3501603040;35009;35016
3501603041;35009;35016
3501603042;35007;35016
3501603043;35007;35016
3501603044;35008;35016
3501603044;35007;35016
3501603045;35010;35016
3501603046;35008;35016
3501604001;35012;35016
3501604001;35011;35016
3501604002;35012;35016
3501604003;35012;35016
3501604003;35014;35016
3501604004;35014;35016
3501604005;35012;35016
3501604006;35012;35016
3501604006;35014;35016
3501604007;35013;35016
3501604007;35014;35016
3501604008;35014;35016
3501604009;35012;35016
3501604011;35012;35016
3501604012;35012;35016
3501604013;35012;35016
3501604013;35013;35016
3501604014;35012;35016
3501604014;35011;35016
3501604015;35012;35016
3501604016;35013;35016
3501604017;35013;35016
3501604019;35013;35016
3501604020;35011;35016
3501604020;35012;35016
3501604021;35012;35016
3501604021;35013;35016
3501604022;35013;35016
3501604023;35013;35016
3501604024;35013;35016
3501604025;35013;35016
3501604026;35012;35016
3501604027;35012;35016
3501604027;35013;35016
3501604028;35013;35016
3501604029;35013;35016
3501604030;35011;35016
3501604031;35012;35016
3501604031;35011;35016
3501604032;35011;35016
3501604033;35013;35016
3501604034;35012;35016
3501604034;35013;35016
3501604035;35013;35016
3501604036;35013;35016
3501604037;35013;35016
3501604038;35011;35016
3501604039;35005;35016
3501604039;35011;35016
3501604039;35010;35016
3501604040;35011;35016
3501604041;35011;35016
3501604042;35011;35016
3501604043;35011;35016
3501604045;35011;35016
3501604046;35011;35016
3501604047;35011;35016
3501604048;35011;35016
3501604049;35011;35016
3501604050;35011;35016
3501604051;35011;35016
3501604052;35011;35016
3501604053;35011;35016
3501604055;35011;35016
3501604056;35011;35016
3501604057;35012;35016
3501604058;35019;35016
3501604058;35013;35016
3501604059;35012;35016
3501604060;35012;35016
3501604060;35019;35016
3501604061;35010;35016
3501604061;35019;35016
3501604062;35019;35016
3501604062;35012;35016
3501604062;35010;35016
3501604063;35013;35016
3501604063;35019;35016
3501604064;35012;35016
3501604065;35012;35016
3501604066;35012;35016
3501604067;35012;35016
3501604068;35012;35016
3501604069;35012;35016
3501604070;35010;35016
3501604070;35019;35016
3501604071;35010;35016
3501604073;35011;35016
3501604074;35010;35016
3501604074;35019;35016
3501604075;35019;35016
3501604076;35019;35016
3501604077;35010;35016
3501604077;35019;35016
3501604078;35019;35016
3501604079;35011;35016
3501604080;35012;35016
3501604080;35019;35016
3501604081;35019;35016
3501604082;35010;35016
3501604082;35019;35016
3501604082;35012;35016
3501604083;35011;35016
3501604084;35011;35016
3501605001;35018;35016
3501605002;35018;35016
3501605003;35018;35016
3501605004;35018;35016
3501605005;35018;35016
3501605006;35018;35016
3501605007;35018;35016
3501605008;35018;35016
3501605009;35018;35016
3501605010;35018;35016
3501605011;35010;35016
3501605012;35018;35016
3501605012;35010;35016
3501605013;35018;35016
3501605014;35018;35016
3501605015;35018;35016
3501605016;35018;35016
3501605017;35018;35016
3501605018;35018;35016
3501605019;35018;35016
3501605020;35018;35016
3501605021;35017;35016
3501605021;35018;35016
3501605022;35018;35016
3501605022;35017;35016
3501605023;35018;35016
3501605024;35017;35016
3501605024;35018;35016
3501605025;35018;35016
3501605026;35018;35016
3501605027;35018;35016
3501605028;35018;35016
3501605029;35018;35016
3501605030;35018;35016
3501605031;35018;35016
3501605032;35018;35016
3501605033;35018;35016
3501605034;35018;35016
3501605035;35018;35016
3501701001;35600;35017
3501701001;35500;35017
3501701002;35600;35017
3501701003;35600;35017
3501701004;35600;35017
3501701006;35600;35017
3501701007;35600;35017
3501701007;35612;35017
3501701008;35600;35017
3501701008;35610;35017
3501701009;35600;35017
3501701010;35600;35017
3501701011;35600;35017
3501701012;35600;35017
3501701013;35600;35017
3501701014;35600;35017
3501701015;35600;35017
3501701016;35600;35017
3501701017;35600;35017
3501701018;35600;35017
3501702001;35613;35017
3501702001;35612;35017
3501702001;35600;35017
3501702002;35613;35017
3501702002;35627;35017
3501702003;35612;35017
3501702003;35600;35017
3501703001;35600;35017
3501703001;35637;35017
3501703001;35611;35017
3501703002;35610;35017
3501801001;35550;35018
3501801002;35550;35018
3501801003;35550;35018
3501801004;35509;35018
3501802001;35509;35018
3501802002;35509;35018
3501802002;35559;35018
3501802003;35509;35018
3501802004;35509;35018
3501802005;35509;35018
3501802006;35509;35018
3501901001;35280;35019
3501901001;35290;35019
3501901001;35369;35019
3501901001;35108;35019
3501901001;35299;35019
3501901001;35100;35019
3501902001;35119;35019
3501902001;35107;35019
3501902002;35107;35019
3501902002;35100;35019
3501902003;35107;35019
3501903001;35100;35019
3501903002;35100;35019
3501903003;35100;35019
3501903003;35107;35019
3501903004;35100;35019
3501903005;35100;35019
3501903006;35100;35019
3501903007;35100;35019
3501903008;35100;35019
3501903009;35100;35019
3501903010;35100;35019
3501903011;35100;35019
3501903011;35106;35019
3501903012;35100;35019
3501903013;35100;35019
3501903014;35100;35019
3501903015;35100;35019
3501903016;35100;35019
3501903016;35290;35019
3501903017;35100;35019
3501903017;35290;35019
3501903017;35106;35019
3501903018;35100;35019
3501904001;35109;35019
3501904002;35100;35019
3501904002;35109;35019
3501904003;35120;35019
3501904003;35128;35019
3501904003;35106;35019
3501904004;35109;35019
3501904005;35109;35019
3501904005;35106;35019
3501904006;35109;35019
3501904006;35100;35019
3502001001;35470;35020
3502001001;34570;35020
3502001001;35479;35020
3502001002;35470;35020
3502001003;35479;35020
3502001003;35470;35020
3502001004;35478;35020
3502001004;35479;35020
3502001004;35470;35020
3502001005;35470;35020
3502001005;35479;35020
3502001006;35479;35020
3502001006;35470;35020
3502001006;35579;35020
3502001007;35479;35020
3502001007;35470;35020
3502101001;35309;35021
3502101001;35300;35021
3502101002;35309;35021
3502101002;35300;35021
